investor_id,age_group,gender,monthly_sip_amount
12183,46-55,Male,8498.0
12184,26-35,Female,7312.0
12185,26-35,Male,3139.0
12186,56-65,Female,8439.0
12187,26-35,Female,2417.0
12188,26-35,Female,2483.0
12189,46-55,Male,5813.0
12190,26-35,Male,3848.0
12191,26-35,Male,3690.0
12192,26-35,Male,3199.0
12193,36-45,Male,22794.0
12194,36-45,Female,17277.0
12195,56-65,Male,9708.0
12196,36-45,Male,10009.0
12197,56-65,Male,2747.0
12198,36-45,Female,8714.0
12199,26-35,Male,4710.0
12200,36-45,Female,8153.0
12201,46-55,Female,8037.0
12202,26-35,Male,3578.0
12203,36-45,Male,18358.0
12204,36-45,Male,7072.0
12205,26-35,Male,5673.0
12206,46-55,Male,10968.0
12207,46-55,Female,9625.0
12208,56-65,Male,9694.0
12209,26-35,Female,9429.0
12210,18-25,Male,3600.0
12211,36-45,Male,13978.0
12212,18-25,Male,913.0
12213,46-55,Male,11077.0
12214,56-65,Female,6307.0
12215,65+,Male,8229.0
12216,56-65,Male,8312.0
12217,26-35,Male,4960.0
12218,18-25,Female,3446.0
12219,18-25,Male,1631.0
12220,36-45,Female,3633.0
12221,26-35,Male,7682.0
12222,56-65,Female,9216.0
12223,46-55,Female,9306.0
12224,46-55,Male,9970.0
12225,26-35,Male,2235.0
12226,26-35,Male,5710.0
12227,46-55,Male,8318.0
12228,46-55,Male,4344.0
12229,26-35,Male,2396.0
12230,26-35,Male,2879.0
12231,26-35,Female,7352.0
12232,26-35,Male,6601.0
12233,36-45,Female,6442.0
12234,26-35,Male,5020.0
12235,26-35,Male,4159.0
12236,26-35,Male,11634.0
12237,18-25,Male,4841.0
12238,26-35,Female,5953.0
12239,18-25,Male,3730.0
12240,36-45,Male,4969.0
12241,36-45,Male,5617.0
12242,36-45,Male,14797.0
12243,26-35,Male,3489.0
12244,56-65,Male,8184.0
12245,26-35,Male,4506.0
12246,36-45,Female,15456.0
12247,46-55,Male,2654.0
12248,18-25,Male,5469.0
12249,26-35,Female,3088.0
12250,46-55,Male,5489.0
12251,36-45,Female,4107.0
12252,46-55,Male,6740.0
12253,26-35,Male,4065.0
12254,18-25,Male,4822.0
12255,65+,Male,6907.0
12256,36-45,Male,7238.0
12257,36-45,Male,7319.0
12258,26-35,Male,2676.0
12259,26-35,Male,5991.0
12260,36-45,Male,3967.0
12261,46-55,Male,6898.0
12262,26-35,Male,6354.0
12263,18-25,Female,1059.0
12264,26-35,Male,9853.0
12265,46-55,Female,10245.0
12266,46-55,Male,4267.0
12267,26-35,Female,2387.0
12268,46-55,Female,5027.0
12269,36-45,Female,7845.0
12270,36-45,Female,13640.0
12271,36-45,Male,2713.0
12272,18-25,Male,730.0
12273,46-55,Male,16107.0
12274,26-35,Male,14139.0
12275,26-35,Female,2627.0
12276,46-55,Male,5657.0
12277,46-55,Female,9837.0
12278,26-35,Male,2702.0
12279,46-55,Male,2828.0
12280,36-45,Male,6758.0
12281,26-35,Male,6679.0
12282,56-65,Male,9049.0
12283,26-35,Male,2276.0
12284,26-35,Male,6752.0
12285,56-65,Male,14232.0
12286,26-35,Female,2788.0
12287,56-65,Male,4195.0
12288,46-55,Male,7712.0
12289,26-35,Female,2259.0
12290,18-25,Male,2256.0
12291,56-65,Male,7488.0
12292,26-35,Male,3224.0
12293,26-35,Female,7155.0
12294,36-45,Male,5441.0
12295,46-55,Male,27307.0
12296,46-55,Female,11788.0
12297,36-45,Male,10848.0
12298,26-35,Male,7628.0
12299,36-45,Male,9232.0
12300,26-35,Male,2834.0
12301,36-45,Male,7636.0
12302,36-45,Female,4944.0
12303,46-55,Female,7337.0
12304,46-55,Male,11302.0
12305,18-25,Male,1505.0
12306,36-45,Male,10596.0
12307,46-55,Male,51702.0
12308,36-45,Male,5976.0
12309,18-25,Male,2519.0
12310,18-25,Female,3387.0
12311,36-45,Female,4033.0
12312,46-55,Male,5061.0
12313,56-65,Male,4304.0
12314,36-45,Male,10427.0
12315,26-35,Female,2275.0
12316,36-45,Male,4343.0
12317,36-45,Male,4170.0
12318,56-65,Female,5639.0
12319,36-45,Female,9144.0
12320,65+,Female,3749.0
12321,26-35,Male,8349.0
12322,18-25,Male,7372.0
12323,36-45,Male,12600.0
12324,26-35,Male,5317.0
12325,26-35,Male,15341.0
12326,56-65,Male,7778.0
12327,56-65,Male,8300.0
12328,36-45,Female,7504.0
12329,46-55,Male,8931.0
12330,18-25,Male,628.0
12331,46-55,Female,9521.0
12332,26-35,Male,5967.0
12333,46-55,Male,12381.0
12334,36-45,Male,6739.0
12335,36-45,Female,3696.0
12336,36-45,Male,6375.0
12337,46-55,Male,8934.0
12338,46-55,Male,10981.0
12339,18-25,Male,907.0
12340,36-45,Male,5978.0
12341,18-25,Male,1100.0
12342,46-55,Female,9870.0
12343,26-35,Male,7001.0
12344,36-45,Male,7002.0
12345,36-45,Female,11493.0
12346,26-35,Male,2364.0
12347,56-65,Male,12449.0
12348,36-45,Male,9043.0
12349,26-35,Male,2905.0
12350,36-45,Male,2895.0
12351,36-45,Male,3014.0
12352,36-45,Male,8023.0
12353,36-45,Female,8795.0
12354,18-25,Male,5773.0
12355,36-45,Male,12031.0
12356,36-45,Female,6044.0
12357,56-65,Male,4299.0
12358,36-45,Male,14279.0
12359,36-45,Male,7861.0
12360,36-45,Male,8270.0
12361,36-45,Female,13053.0
12362,36-45,Female,2985.0
12363,36-45,Male,3761.0
12364,26-35,Male,6175.0
12365,26-35,Male,7407.0
12366,36-45,Male,7696.0
12367,36-45,Male,5229.0
12368,36-45,Male,6290.0
12369,36-45,Male,4399.0
12370,46-55,Male,6167.0
12371,36-45,Female,4982.0
12372,36-45,Male,12220.0
12373,26-35,Male,3335.0
12374,36-45,Male,7696.0
12375,26-35,Male,6426.0
12376,36-45,Female,15150.0
12377,26-35,Male,5196.0
12378,36-45,Male,9337.0
12379,36-45,Male,12392.0
12380,18-25,Female,3150.0
12381,46-55,Male,6340.0
12382,18-25,Female,5065.0
12383,56-65,Female,7801.0
12384,26-35,Male,4780.0
12385,18-25,Male,1369.0
12386,46-55,Female,5953.0
12387,26-35,Male,2555.0
12388,46-55,Female,16781.0
12389,56-65,Male,8133.0
12390,36-45,Male,6219.0
12391,46-55,Male,8734.0
12392,36-45,Male,12655.0
12393,36-45,Male,7113.0
12394,56-65,Male,8076.0
12395,65+,Male,3156.0
12396,36-45,Female,5625.0
12397,36-45,Male,23067.0
12398,36-45,Male,8526.0
12399,46-55,Male,9552.0
12400,36-45,Male,10614.0
12401,46-55,Female,7237.0
12402,36-45,Male,8390.0
12403,18-25,Male,1698.0
12404,36-45,Male,16109.0
12405,46-55,Male,3486.0
12406,36-45,Male,5485.0
12407,26-35,Female,14856.0
12408,36-45,Male,6483.0
12409,36-45,Male,4153.0
12410,65+,Male,9823.0
12411,36-45,Male,5434.0
12412,26-35,Female,6536.0
12413,36-45,Male,4273.0
12414,26-35,Male,9052.0
12415,26-35,Male,5920.0
12416,36-45,Male,3013.0
12417,36-45,Female,5909.0
12418,18-25,Female,964.0
12419,26-35,Male,3706.0
12420,46-55,Male,11798.0
12421,26-35,Male,2689.0
12422,26-35,Male,20654.0
12423,46-55,Female,12903.0
12424,18-25,Male,8753.0
12425,18-25,Male,1217.0
12426,26-35,Male,8407.0
12427,36-45,Female,2800.0
12428,26-35,Male,4501.0
12429,26-35,Male,3905.0
12430,46-55,Male,15475.0
12431,18-25,Male,1441.0
12432,26-35,Female,2458.0
12433,36-45,Female,6796.0
12434,56-65,Male,4237.0
12435,46-55,Male,7400.0
12436,26-35,Male,5426.0
12437,36-45,Male,6246.0
12438,26-35,Male,4533.0
12439,36-45,Male,4465.0
12440,46-55,Female,7557.0
12441,56-65,Male,4315.0
12442,65+,Male,4420.0
12443,46-55,Female,7157.0
12444,26-35,Male,1839.0
12445,26-35,Female,1172.0
12446,46-55,Male,7357.0
12447,46-55,Female,6646.0
12448,36-45,Female,12294.0
12449,26-35,Male,1862.0
12450,26-35,Male,3263.0
12451,36-45,Female,10655.0
12452,36-45,Female,10982.0
12453,26-35,Male,3466.0
12454,36-45,Male,14318.0
12455,26-35,Male,10442.0
12456,46-55,Male,11091.0
12457,18-25,Male,2926.0
12458,36-45,Female,3099.0
12459,36-45,Male,19417.0
12460,36-45,Male,5893.0
12461,36-45,Male,4903.0
12462,18-25,Male,1759.0
12463,46-55,Female,11286.0
12464,36-45,Male,3828.0
12465,36-45,Male,16679.0
12466,36-45,Female,9664.0
12467,65+,Male,10135.0
12468,26-35,Female,6575.0
12469,46-55,Female,15764.0
12470,46-55,Male,11258.0
12471,26-35,Female,4652.0
12472,36-45,Male,7776.0
12473,26-35,Male,5974.0
12474,36-45,Male,5802.0
12475,26-35,Female,3549.0
12476,26-35,Male,1986.0
12477,26-35,Male,2201.0
12478,46-55,Male,5291.0
12479,46-55,Male,4127.0
12480,36-45,Male,15856.0
12481,46-55,Female,9385.0
12482,46-55,Male,13248.0
12483,18-25,Male,2294.0
12484,26-35,Female,1865.0
12485,56-65,Male,7084.0
12486,36-45,Male,4836.0
12487,18-25,Male,4674.0
12488,36-45,Male,5265.0
12489,36-45,Female,11689.0
12490,46-55,Female,10395.0
12491,65+,Male,5246.0
12492,46-55,Male,2731.0
12493,36-45,Male,3866.0
12494,26-35,Male,9915.0
12495,26-35,Male,1567.0
12496,36-45,Male,5757.0
12497,46-55,Female,7925.0
12498,36-45,Female,6293.0
12499,36-45,Male,6442.0
12500,36-45,Male,4718.0
12501,26-35,Male,2733.0
12502,36-45,Male,11244.0
12503,18-25,Male,702.0
12504,46-55,Female,9524.0
12505,36-45,Female,9480.0
12506,56-65,Male,9764.0
12507,36-45,Male,10383.0
12508,46-55,Male,9241.0
12509,26-35,Female,1860.0
12510,36-45,Female,6214.0
12511,46-55,Female,10215.0
12512,46-55,Male,10259.0
12513,26-35,Male,5134.0
12514,26-35,Female,2405.0
12515,18-25,Male,4706.0
12516,26-35,Female,5416.0
12517,36-45,Male,7906.0
12518,46-55,Male,4295.0
12519,46-55,Male,6176.0
12520,18-25,Female,1735.0
12521,26-35,Male,2709.0
12522,26-35,Male,4704.0
12523,46-55,Male,3186.0
12524,26-35,Male,4175.0
12525,46-55,Male,4663.0
12526,26-35,Male,3140.0
12527,36-45,Male,10892.0
12528,46-55,Male,1828.0
12529,26-35,Male,9990.0
12530,18-25,Female,2536.0
12531,56-65,Male,11147.0
12532,26-35,Male,3031.0
12533,46-55,Male,9674.0
12534,26-35,Male,1378.0
12535,36-45,Male,3442.0
12536,46-55,Male,7602.0
12537,46-55,Male,9119.0
12538,18-25,Female,1751.0
12539,26-35,Male,2603.0
12540,36-45,Female,3429.0
12541,26-35,Male,2764.0
12542,26-35,Female,11808.0
12543,26-35,Male,7066.0
12544,26-35,Male,7241.0
12545,26-35,Male,5110.0
12546,46-55,Male,22558.0
12547,26-35,Female,3347.0
12548,36-45,Female,9166.0
12549,56-65,Male,5872.0
12550,56-65,Female,7625.0
12551,56-65,Female,7750.0
12552,26-35,Male,3976.0
12553,36-45,Male,11009.0
12554,36-45,Male,5451.0
12555,26-35,Male,3522.0
12556,46-55,Male,8808.0
12557,46-55,Male,13174.0
12558,56-65,Male,7151.0
12559,56-65,Male,3928.0
12560,26-35,Male,4265.0
12561,26-35,Male,1895.0
12562,46-55,Male,5513.0
12563,26-35,Male,6935.0
12564,26-35,Female,6323.0
12565,36-45,Male,3724.0
12566,56-65,Male,5143.0
12567,46-55,Male,11639.0
12568,26-35,Male,11492.0
12569,36-45,Female,4170.0
12570,56-65,Male,10105.0
12571,26-35,Male,4167.0
12572,26-35,Male,9471.0
12573,26-35,Male,3597.0
12574,56-65,Male,5960.0
12575,46-55,Male,5997.0
12576,26-35,Male,5397.0
12577,46-55,Female,14259.0
12578,56-65,Female,9615.0
12579,65+,Female,5918.0
12580,46-55,Male,7879.0
12581,26-35,Female,5778.0
12582,36-45,Female,13410.0
12583,46-55,Female,8222.0
12584,26-35,Male,3885.0
12585,26-35,Male,5795.0
12586,18-25,Male,1302.0
12587,26-35,Male,4558.0
12588,46-55,Male,3609.0
12589,56-65,Male,3578.0
12590,46-55,Female,8403.0
12591,46-55,Male,14638.0
12592,46-55,Female,4946.0
12593,36-45,Male,2246.0
12594,18-25,Female,1981.0
12595,56-65,Female,12952.0
12596,36-45,Female,6438.0
12597,26-35,Male,1118.0
12598,36-45,Male,10107.0
12599,26-35,Male,8414.0
12600,26-35,Male,4835.0
12601,26-35,Male,4306.0
12602,36-45,Male,4000.0
12603,26-35,Male,1278.0
12604,46-55,Female,9111.0
12605,26-35,Male,7713.0
12606,36-45,Female,7257.0
12607,18-25,Male,1317.0
12608,56-65,Male,5809.0
12609,18-25,Male,2027.0
12610,65+,Male,8708.0
12611,46-55,Female,7428.0
12612,46-55,Female,11650.0
12613,18-25,Male,3780.0
12614,26-35,Female,4423.0
12615,56-65,Male,5700.0
12616,46-55,Female,7282.0
12617,36-45,Male,11238.0
12618,65+,Male,3641.0
12619,26-35,Female,2366.0
12620,46-55,Male,6819.0
12621,46-55,Male,8059.0
12622,36-45,Male,5379.0
12623,36-45,Female,19324.0
12624,36-45,Male,10115.0
12625,18-25,Male,3297.0
12626,26-35,Female,1564.0
12627,46-55,Male,10129.0
12628,26-35,Male,3716.0
12629,36-45,Male,6868.0
12630,26-35,Male,2988.0
12631,36-45,Female,10031.0
12632,56-65,Male,14353.0
12633,26-35,Male,2748.0
12634,36-45,Male,5867.0
12635,36-45,Female,6902.0
12636,36-45,Female,5927.0
12637,56-65,Male,3970.0
12638,36-45,Male,2897.0
12639,56-65,Male,10635.0
12640,36-45,Female,5666.0
12641,46-55,Male,27151.0
12642,26-35,Female,3910.0
12643,36-45,Male,10304.0
12644,46-55,Male,6579.0
12645,26-35,Male,2955.0
12646,36-45,Male,9151.0
12647,26-35,Female,5642.0
12648,36-45,Male,4615.0
12649,26-35,Male,2216.0
12650,26-35,Male,4792.0
12651,56-65,Male,3666.0
12652,46-55,Female,7873.0
12653,26-35,Male,3726.0
12654,56-65,Male,6897.0
12655,26-35,Female,9516.0
12656,46-55,Male,18374.0
12657,36-45,Male,4337.0
12658,26-35,Male,3022.0
12659,26-35,Male,2672.0
12660,36-45,Female,9859.0
12661,26-35,Female,4557.0
12662,46-55,Female,12108.0
12663,36-45,Female,4701.0
12664,26-35,Male,4065.0
12665,46-55,Male,14175.0
12666,26-35,Male,9112.0
12667,36-45,Male,8241.0
12668,26-35,Female,6371.0
12669,46-55,Female,10148.0
12670,46-55,Female,5450.0
12671,36-45,Female,26131.0
12672,36-45,Male,12580.0
12673,18-25,Male,934.0
12674,36-45,Female,7794.0
12675,36-45,Female,8651.0
12676,36-45,Male,6254.0
12677,36-45,Female,6395.0
12678,26-35,Male,1328.0
12679,65+,Male,6721.0
12680,36-45,Female,8133.0
12681,26-35,Male,3466.0
12682,26-35,Male,2129.0
12683,65+,Male,14241.0
12684,36-45,Female,12660.0
12685,26-35,Male,8615.0
12686,65+,Female,6435.0
12687,26-35,Female,6249.0
12688,36-45,Male,6277.0
12689,36-45,Male,14869.0
12690,26-35,Male,1819.0
12691,26-35,Male,6201.0
12692,36-45,Male,3990.0
12693,26-35,Male,7059.0
12694,26-35,Male,1660.0
12695,26-35,Male,4565.0
12696,26-35,Female,5948.0
12697,46-55,Male,7808.0
12698,46-55,Male,7350.0
12699,46-55,Male,6573.0
12700,36-45,Female,4866.0
12701,36-45,Female,9338.0
12702,65+,Male,14291.0
12703,26-35,Female,2999.0
12704,36-45,Female,8955.0
12705,26-35,Female,3231.0
12706,26-35,Female,1683.0
12707,56-65,Male,4120.0
12708,46-55,Male,29571.0
12709,26-35,Female,3158.0
12710,56-65,Male,12885.0
12711,46-55,Male,6414.0
12712,26-35,Male,4455.0
12713,46-55,Female,5084.0
12714,36-45,Female,6553.0
12715,18-25,Female,5222.0
12716,56-65,Male,5321.0
12717,56-65,Male,3298.0
12718,36-45,Female,6563.0
12719,26-35,Male,1515.0
12720,18-25,Female,1461.0
12721,56-65,Male,6646.0
12722,36-45,Female,11857.0
12723,46-55,Male,6559.0
12724,26-35,Female,13836.0
12725,46-55,Male,12711.0
12726,26-35,Female,1438.0
12727,36-45,Male,6984.0
12728,46-55,Female,7035.0
12729,26-35,Female,3092.0
12730,36-45,Female,4944.0
12731,36-45,Male,7483.0
12732,56-65,Female,14488.0
12733,26-35,Male,4522.0
12734,26-35,Female,3401.0
12735,18-25,Male,848.0
12736,36-45,Male,14649.0
12737,26-35,Male,6261.0
12738,65+,Male,6437.0
12739,36-45,Male,6125.0
12740,26-35,Female,9756.0
12741,46-55,Female,10530.0
12742,18-25,Male,3654.0
12743,36-45,Male,3922.0
12744,46-55,Male,14227.0
12745,36-45,Female,2960.0
12746,36-45,Female,3851.0
12747,26-35,Male,3506.0
12748,36-45,Male,11690.0
12749,65+,Female,9105.0
12750,46-55,Male,5946.0
12751,46-55,Female,5609.0
12752,36-45,Male,6692.0
12753,26-35,Female,9124.0
12754,65+,Female,11666.0
12755,18-25,Male,1233.0
12756,36-45,Male,5386.0
12757,46-55,Female,8489.0
12758,56-65,Male,6879.0
12759,26-35,Male,5543.0
12760,26-35,Male,3203.0
12761,36-45,Male,9662.0
12762,46-55,Female,12919.0
12763,36-45,Female,5527.0
12764,26-35,Male,4370.0
12765,46-55,Female,6582.0
12766,18-25,Male,3347.0
12767,36-45,Male,5421.0
12768,26-35,Female,6904.0
12769,36-45,Female,5577.0
12770,36-45,Male,10061.0
12771,26-35,Female,2680.0
12772,26-35,Female,1769.0
12773,65+,Female,3284.0
12774,46-55,Male,7167.0
12775,36-45,Male,4448.0
12776,56-65,Male,6206.0
12777,65+,Male,7424.0
12778,65+,Male,2663.0
12779,46-55,Male,2995.0
12780,36-45,Male,3012.0
12781,26-35,Male,5362.0
12782,18-25,Female,1866.0
12783,36-45,Male,3145.0
12784,26-35,Female,2790.0
12785,46-55,Male,14424.0
12786,18-25,Male,2678.0
12787,36-45,Female,6129.0
12788,18-25,Male,3107.0
12789,36-45,Male,4007.0
12790,26-35,Male,2514.0
12791,56-65,Male,7140.0
12792,36-45,Male,8963.0
12793,36-45,Male,10111.0
12794,26-35,Male,2504.0
12795,36-45,Female,5323.0
12796,26-35,Female,1513.0
12797,65+,Male,3977.0
12798,26-35,Female,2401.0
12799,26-35,Male,2890.0
12800,26-35,Male,5335.0
12801,36-45,Male,4179.0
12802,36-45,Male,9887.0
12803,36-45,Female,6389.0
12804,26-35,Male,5084.0
12805,36-45,Male,10240.0
12806,26-35,Male,2205.0
12807,26-35,Male,1479.0
12808,36-45,Male,7783.0
12809,36-45,Female,5358.0
12810,26-35,Female,2482.0
12811,56-65,Female,5531.0
12812,26-35,Male,2274.0
12813,46-55,Female,8643.0
12814,36-45,Male,7199.0
12815,26-35,Female,3643.0
12816,36-45,Female,7999.0
12817,36-45,Male,5102.0
12818,46-55,Male,7610.0
12819,46-55,Male,5945.0
12820,56-65,Female,6981.0
12821,18-25,Female,2383.0
12822,36-45,Female,9129.0
12823,36-45,Male,6597.0
12824,26-35,Male,9861.0
12825,36-45,Male,5116.0
12826,46-55,Male,9980.0
12827,56-65,Male,4455.0
12828,46-55,Male,8245.0
12829,26-35,Male,8083.0
12830,36-45,Male,2971.0
12831,26-35,Male,4289.0
12832,26-35,Male,3624.0
12833,26-35,Male,4781.0
12834,26-35,Female,4302.0
12835,36-45,Male,7455.0
12836,26-35,Female,11646.0
12837,18-25,Male,2774.0
12838,36-45,Female,4725.0
12839,36-45,Male,4024.0
12840,46-55,Male,5165.0
12841,46-55,Male,14631.0
12842,26-35,Female,5975.0
12843,26-35,Male,2164.0
12844,26-35,Male,4767.0
12845,36-45,Male,4413.0
12846,46-55,Male,5963.0
12847,26-35,Female,10141.0
12848,26-35,Female,5622.0
12849,36-45,Male,3644.0
12850,36-45,Female,4828.0
12851,26-35,Male,7380.0
12852,36-45,Female,4498.0
12853,36-45,Male,3592.0
12854,46-55,Female,10782.0
12855,26-35,Female,2030.0
12856,46-55,Male,19567.0
12857,36-45,Female,9148.0
12858,26-35,Male,6871.0
12859,36-45,Female,2388.0
12860,26-35,Male,2833.0
12861,46-55,Male,5230.0
12862,26-35,Male,4748.0
12863,18-25,Female,1784.0
12864,46-55,Male,12850.0
12865,26-35,Male,3911.0
12866,26-35,Male,4980.0
12867,46-55,Male,1848.0
12868,26-35,Female,9643.0
12869,26-35,Male,4405.0
12870,65+,Male,3509.0
12871,46-55,Male,13647.0
12872,26-35,Male,4102.0
12873,65+,Female,5562.0
12874,26-35,Male,1550.0
12875,26-35,Male,1715.0
12876,26-35,Female,12500.0
12877,18-25,Male,1279.0
12878,56-65,Male,3803.0
12879,36-45,Male,4345.0
12880,46-55,Male,12368.0
12881,46-55,Male,13825.0
12882,26-35,Female,7828.0
12883,46-55,Male,3763.0
12884,36-45,Male,6618.0
12885,46-55,Male,18166.0
12886,36-45,Female,9879.0
12887,26-35,Male,4736.0
12888,36-45,Female,14501.0
12889,18-25,Male,869.0
12890,26-35,Male,2599.0
12891,56-65,Male,11873.0
12892,26-35,Male,5412.0
12893,36-45,Male,4034.0
12894,56-65,Male,11145.0
12895,65+,Male,12053.0
12896,26-35,Male,7128.0
12897,46-55,Female,7909.0
12898,36-45,Male,9563.0
12899,56-65,Male,14267.0
12900,18-25,Male,1766.0
12901,26-35,Female,3994.0
12902,46-55,Male,24673.0
12903,36-45,Male,7917.0
12904,56-65,Male,9243.0
12905,46-55,Female,12777.0
12906,56-65,Male,7156.0
12907,56-65,Male,7577.0
12908,26-35,Male,2247.0
12909,65+,Male,5583.0
12910,18-25,Male,5106.0
12911,26-35,Female,7818.0
12912,26-35,Male,2642.0
12913,36-45,Female,1699.0
12914,36-45,Male,6709.0
12915,26-35,Female,7994.0
12916,26-35,Male,11620.0
12917,26-35,Female,1552.0
12918,26-35,Female,6321.0
12919,36-45,Male,19886.0
12920,36-45,Male,12368.0
12921,18-25,Male,2719.0
12922,56-65,Female,22640.0
12923,46-55,Female,14630.0
12924,26-35,Female,7692.0
12925,46-55,Male,9748.0
12926,36-45,Female,3245.0
12927,36-45,Male,24936.0
12928,26-35,Male,9590.0
12929,36-45,Male,6023.0
12930,26-35,Female,3764.0
12931,18-25,Male,3309.0
12932,26-35,Male,5499.0
12933,26-35,Female,2030.0
12934,36-45,Male,15122.0
12935,26-35,Male,3460.0
12936,46-55,Male,7923.0
12937,26-35,Female,17060.0
12938,26-35,Male,2490.0
12939,46-55,Male,7057.0
12940,26-35,Male,5365.0
12941,46-55,Male,13895.0
12942,46-55,Female,9085.0
12943,36-45,Male,3290.0
12944,36-45,Male,7596.0
12945,56-65,Male,2284.0
12946,56-65,Male,8976.0
12947,56-65,Male,21696.0
12948,56-65,Male,5392.0
12949,26-35,Female,3546.0
12950,46-55,Male,11333.0
12951,36-45,Male,6730.0
12952,36-45,Female,6848.0
12953,65+,Male,7467.0
12954,26-35,Male,2821.0
12955,36-45,Male,11976.0
12956,36-45,Male,6532.0
12957,36-45,Male,5147.0
12958,36-45,Male,19334.0
12959,36-45,Male,4886.0
12960,36-45,Male,8981.0
12961,18-25,Male,6519.0
12962,46-55,Female,14802.0
12963,36-45,Female,17535.0
12964,46-55,Male,3387.0
12965,36-45,Male,5016.0
12966,65+,Male,5511.0
12967,26-35,Male,4818.0
12968,26-35,Female,3350.0
12969,56-65,Male,6892.0
12970,36-45,Male,18930.0
12971,56-65,Female,16792.0
12972,36-45,Male,7329.0
12973,46-55,Male,10824.0
12974,46-55,Male,8883.0
12975,56-65,Male,7473.0
12976,46-55,Female,3460.0
12977,56-65,Male,9103.0
12978,36-45,Female,5317.0
12979,26-35,Male,6053.0
12980,46-55,Male,6816.0
12981,36-45,Male,7336.0
12982,18-25,Female,2124.0
12983,36-45,Female,4179.0
12984,18-25,Female,1120.0
12985,26-35,Male,3442.0
12986,26-35,Male,4201.0
12987,46-55,Male,15788.0
12988,46-55,Male,6414.0
12989,36-45,Female,5650.0
12990,36-45,Male,3109.0
12991,26-35,Male,13408.0
12992,65+,Male,3713.0
12993,26-35,Female,3555.0
12994,26-35,Male,8165.0
12995,56-65,Female,11621.0
12996,26-35,Male,3768.0
12997,36-45,Male,6035.0
12998,26-35,Male,9419.0
12999,26-35,Male,3377.0
13000,36-45,Female,4736.0
13001,26-35,Male,8449.0
13002,18-25,Male,2072.0
13003,26-35,Male,9825.0
13004,26-35,Male,4681.0
13005,56-65,Female,3541.0
13006,36-45,Male,3142.0
13007,26-35,Male,5060.0
13008,26-35,Female,7422.0
13009,36-45,Female,7870.0
13010,18-25,Male,2239.0
13011,18-25,Female,1169.0
13012,26-35,Female,1312.0
13013,36-45,Male,5899.0
13014,36-45,Male,5234.0
13015,36-45,Male,14445.0
13016,26-35,Male,3293.0
13017,46-55,Female,12758.0
13018,46-55,Female,9419.0
13019,36-45,Female,4281.0
13020,26-35,Male,8259.0
13021,46-55,Female,8685.0
13022,56-65,Female,6760.0
13023,18-25,Female,2357.0
13024,36-45,Male,5059.0
13025,18-25,Female,3545.0
13026,36-45,Male,6926.0
13027,18-25,Male,2043.0
13028,36-45,Male,16077.0
13029,26-35,Male,6718.0
13030,26-35,Male,4069.0
13031,65+,Male,8100.0
13032,56-65,Male,13990.0
13033,18-25,Male,2260.0
13034,26-35,Male,7918.0
13035,26-35,Male,1392.0
13036,36-45,Male,5271.0
13037,18-25,Male,2625.0
13038,36-45,Male,8019.0
13039,26-35,Male,4185.0
13040,26-35,Male,3114.0
13041,46-55,Female,20972.0
13042,46-55,Female,1682.0
13043,65+,Male,3473.0
13044,46-55,Male,2693.0
13045,36-45,Male,4132.0
13046,65+,Male,8075.0
13047,65+,Male,4266.0
13048,36-45,Male,7334.0
13049,36-45,Male,13907.0
13050,36-45,Male,8945.0
13051,26-35,Female,4715.0
13052,26-35,Male,2445.0
13053,26-35,Male,5532.0
13054,26-35,Female,2445.0
13055,26-35,Male,4724.0
13056,26-35,Male,7802.0
13057,36-45,Male,12239.0
13058,26-35,Female,2660.0
13059,36-45,Male,3354.0
13060,46-55,Male,9130.0
13061,56-65,Male,5941.0
13062,56-65,Female,6473.0
13063,46-55,Male,7397.0
13064,26-35,Female,3993.0
13065,18-25,Male,508.0
13066,26-35,Female,19607.0
13067,26-35,Male,7348.0
13068,26-35,Male,3193.0
13069,56-65,Female,6082.0
13070,46-55,Male,16886.0
